molten_volume,count,working,molten_temp,facility_operation_cycleTime,production_cycletime,low_section_speed,high_section_speed,cast_pressure,biscuit_thickness,upper_mold_temp1,upper_mold_temp2,lower_mold_temp1,lower_mold_temp2,sleeve_temperature,physical_strength,Coolant_temperature,tryshot_signal,EMS_operation_time,mold_code,passorfail
-1.0,94,가동,730.0,122,123,110.0,112.0,332.0,56.0,208.0,148.0,117.0,198.0,398.0,726.0,32.0,A,6,8412,0.0
-1.0,111,가동,707.0,126,123,110.0,112.0,331.0,54.0,230.0,196.0,101.0,204.0,572.0,703.0,32.0,A,23,8573,0.0
-1.0,145,가동,730.0,119,119,110.0,112.0,332.0,49.0,212.0,159.0,126.0,206.0,177.0,727.0,35.0,A,6,8412,0.0
-1.0,11,가동,730.0,117,128,110.0,112.0,161.0,53.0,220.0,164.0,183.0,177.0,541.0,715.0,27.0,A,23,8573,1.0
60.0,209,가동,711.0,127,133,110.0,113.0,333.0,49.0,156.0,129.0,163.0,144.0,475.0,686.0,32.0,A,23,8412,0.0
49.0,195,가동,730.0,118,121,110.0,111.0,330.0,41.0,171.0,184.0,250.0,168.0,407.0,700.0,30.0,A,23,8917,0.0
78.0,62,가동,731.0,118,119,105.0,107.0,324.0,49.0,208.0,184.0,222.0,250.0,554.0,684.0,34.0,A,23,8722,0.0
62.0,7,가동,718.0,118,122,110.0,112.0,330.0,45.0,155.0,127.0,220.0,160.0,484.0,707.0,29.0,A,23,8722,0.0
76.0,83,가동,730.0,119,123,110.0,112.0,331.0,45.0,174.0,122.0,190.0,264.0,490.0,702.0,33.0,A,23,8722,0.0
-1.0,301,가동,733.0,122,123,110.0,113.0,329.0,52.0,231.0,205.0,233.0,211.0,477.0,727.0,31.0,A,23,8573,0.0
-1.0,151,가동,731.0,121,123,110.0,112.0,326.0,54.0,264.0,114.0,219.0,202.0,479.0,707.0,26.0,A,23,8573,0.0
89.0,63,가동,706.0,117,119,110.0,112.0,330.0,42.0,179.0,132.0,278.0,202.0,487.0,704.0,37.0,A,23,8722,0.0
-1.0,112,가동,728.0,119,120,110.0,111.0,313.0,52.0,204.0,157.0,125.0,202.0,380.0,718.0,31.0,A,6,8412,0.0
86.0,216,가동,709.0,119,122,110.0,112.0,329.0,42.0,184.0,183.0,254.0,178.0,412.0,700.0,31.0,A,23,8917,0.0
65.0,93,가동,724.0,115,118,110.0,112.0,329.0,50.0,183.0,181.0,264.0,180.0,425.0,701.0,30.0,A,23,8917,0.0
-1.0,188,가동,714.0,126,121,110.0,112.0,331.0,51.0,102.0,168.0,223.0,143.0,487.0,714.0,32.0,A,23,8917,0.0
59.0,144,가동,719.0,121,122,110.0,112.0,330.0,49.0,180.0,163.0,278.0,202.0,484.0,709.0,39.0,A,23,8722,0.0
-1.0,185,가동,732.0,114,115,110.0,112.0,332.0,56.0,226.0,157.0,133.0,218.0,146.0,730.0,35.0,A,6,8412,0.0
-1.0,231,가동,729.0,122,124,110.0,112.0,329.0,53.0,231.0,204.0,233.0,211.0,475.0,711.0,31.0,A,23,8573,0.0
-1.0,24,가동,715.0,99,120,109.0,110.0,309.0,46.0,277.0,137.0,220.0,186.0,487.0,707.1352811466372,27.0,A,25,8412,0.0
75.0,3,가동,730.0,129,253,102.0,107.0,142.0,54.0,138.0,90.0,109.0,138.0,380.0,666.0,27.0,D,23,8722,1.0
72.0,84,가동,728.0,123,120,105.0,107.0,324.0,47.0,200.0,176.0,211.0,249.0,507.0,690.0,34.0,A,23,8722,0.0
99.0,112,가동,713.0,118,120,105.0,110.0,324.0,46.0,118.0,177.0,201.0,191.0,308.0,655.0,32.0,A,23,8722,0.0
32.0,255,가동,729.0,117,120,110.0,112.0,329.0,52.0,207.0,187.0,276.0,184.0,442.0,703.0,32.0,A,23,8917,0.0
92.0,83,가동,716.0,180,118,110.0,112.0,329.0,52.0,170.0,177.0,246.0,172.0,418.0,704.0,31.0,A,23,8917,0.0
48.0,76,가동,728.0,117,119,100.0,101.0,330.0,44.0,230.0,176.0,251.0,162.0,575.0,705.0,32.0,A,23,8722,0.0
89.0,6,가동,729.0,115,120,105.0,107.0,325.0,51.0,104.0,154.0,171.0,157.0,353.0,655.0,29.0,D,23,8722,1.0
-1.0,227,가동,733.0,122,122,110.0,112.0,331.0,55.0,237.0,207.0,233.0,215.0,481.0,702.0,33.0,A,23,8573,0.0
46.0,29,가동,720.0,124,123,110.0,112.0,331.0,51.0,170.0,82.0,309.0,234.0,478.0,705.0,34.0,A,23,8722,0.0
98.0,50,가동,696.0,117,118,110.0,112.0,330.0,43.0,170.0,130.0,263.0,191.0,478.0,708.0,35.0,A,23,8722,0.0
72.0,220,가동,728.0,123,156,105.0,107.0,325.0,47.0,191.0,175.0,240.0,239.0,436.0,686.0,34.0,A,23,8722,0.0
-1.0,152,가동,732.0,122,123,110.0,112.0,326.0,50.0,264.0,115.0,220.0,202.0,479.0,697.0,26.0,A,23,8573,0.0
-1.0,146,가동,712.0,122,122,110.0,112.0,331.0,51.0,102.0,165.0,222.0,143.0,484.0,703.0,35.0,A,23,8917,0.0
58.0,214,가동,729.0,118,120,105.0,109.0,325.0,47.0,122.0,183.0,205.0,193.0,381.0,658.0,34.0,A,23,8722,0.0
-1.0,183,가동,732.0,121,124,110.0,112.0,321.0,54.0,211.0,156.0,124.0,204.0,405.0,715.0,33.0,A,6,8412,0.0
-1.0,107,가동,730.0,116,119,110.0,112.0,331.0,50.0,234.0,202.0,215.0,202.0,524.0,711.0,31.0,A,23,8573,0.0
-1.0,105,가동,731.0,120,121,110.0,112.0,321.0,54.0,219.0,139.0,117.0,206.0,182.0,731.0,32.0,A,6,8412,0.0
-1.0,101,가동,711.0,115,118,110.0,112.0,331.0,55.0,102.0,191.0,259.0,149.0,484.0,711.0,34.0,A,23,8917,0.0
-1.0,47,가동,730.0,113,115,110.0,112.0,330.0,52.0,229.0,155.0,132.0,227.0,177.0,704.0,33.0,A,6,8412,0.0
86.0,100,가동,712.0,122,123,110.0,113.0,331.0,49.0,178.0,122.0,264.0,296.0,472.0,702.0,43.0,A,23,8722,0.0
72.0,179,가동,729.0,129,123,105.0,107.0,324.0,48.0,203.0,183.0,212.0,253.0,469.0,690.0,30.0,A,23,8722,0.0
-1.0,304,가동,731.0,116,117,110.0,112.0,323.0,50.0,223.0,162.0,133.0,217.0,191.0,728.0,33.0,A,6,8412,0.0
-1.0,236,가동,711.0,117,119,110.0,113.0,331.0,51.0,103.0,180.0,227.0,148.0,481.0,714.0,32.0,A,23,8917,0.0
-1.0,300,가동,707.6027529582226,116,119,140.0,143.0,333.0,47.0,182.0,146.0,168.0,156.0,506.0,707.0,36.0,A,23,8412,0.0
77.0,195,가동,724.0,121,122,100.0,102.0,331.0,43.0,177.0,121.0,182.0,267.0,507.0,704.0,33.0,A,23,8722,0.0
-1.0,56,가동,714.0,120,122,110.0,112.0,331.0,52.0,222.0,170.0,89.0,195.0,563.0,681.0,31.0,A,23,8573,0.0
-1.0,67,가동,713.0,121,122,110.0,112.0,330.0,53.0,102.0,170.0,222.0,146.0,477.0,707.0,34.0,A,23,8917,0.0
64.0,147,가동,730.0,114,119,105.0,107.0,324.0,50.0,212.0,184.0,233.0,256.0,353.0,667.0,31.0,A,23,8722,0.0
-1.0,106,가동,709.0,120,120,110.0,112.0,331.0,54.0,102.0,169.0,182.0,146.0,478.0,708.0,33.0,A,23,8917,0.0
70.0,243,가동,732.0,157,119,100.0,101.0,330.0,45.0,238.0,179.0,252.0,160.0,520.0,702.0,34.0,A,23,8722,0.0
46.0,168,가동,729.0,117,120,110.0,111.0,329.0,50.0,208.0,190.0,276.0,190.0,439.0,703.0,32.0,A,23,8917,0.0
-1.0,236,가동,714.0,127,127,110.0,112.0,331.0,52.0,226.0,197.0,153.0,214.0,476.0,714.0,33.0,A,23,8573,0.0
-1.0,174,가동,707.6027529582226,119,121,140.0,144.0,333.0,45.0,182.0,152.0,173.0,255.0,526.0,701.0,30.0,A,23,8412,0.0
39.0,87,가동,729.0,117,80,110.0,112.0,329.0,50.0,152.0,168.0,219.0,162.0,387.0,702.0,30.0,A,23,8917,0.0
92.0,92,가동,700.0,118,121,110.0,113.0,330.0,53.0,188.0,180.0,191.0,294.0,336.0,699.0,29.0,A,23,8917,0.0
92.0,167,가동,700.0,115,118,110.0,112.0,329.0,48.0,183.0,182.0,255.0,180.0,427.0,701.0,31.0,A,23,8917,0.0
69.0,93,가동,729.0,115,118,110.0,112.0,329.0,52.0,187.0,184.0,266.0,185.0,436.0,702.0,32.0,A,23,8917,0.0
57.0,26,가동,708.0,117,121,115.0,117.0,325.0,49.0,224.0,195.0,197.0,170.0,516.0,696.0,30.0,A,23,8600,0.0
-1.0,17,가동,707.6027529582226,117,120,140.0,144.0,333.0,46.0,174.0,136.0,152.0,139.0,505.0,701.0,36.0,A,23,8412,0.0
-1.0,314,가동,713.0,119,118,110.0,112.0,331.0,56.0,103.0,183.0,227.0,151.0,482.0,709.0,35.0,A,23,8917,0.0
52.0,132,가동,719.0,119,120,99.0,101.0,330.0,45.0,242.0,182.0,264.0,169.0,577.0,704.0,34.0,A,23,8722,0.0
86.0,213,가동,713.0,121,123,100.0,101.0,330.0,38.0,236.0,180.0,256.0,164.0,563.0,703.0,34.0,A,23,8722,0.0
57.0,165,가동,722.0,145,119,110.0,112.0,331.0,45.0,174.0,126.0,298.0,185.0,474.0,707.0,39.0,A,23,8722,0.0
-1.0,171,가동,732.0,115,117,110.0,112.0,320.0,51.0,229.0,163.0,134.0,224.0,188.0,724.0,34.0,A,6,8412,0.0
-1.0,251,가동,710.0,121,124,110.0,112.0,332.0,56.0,103.0,177.0,228.0,150.0,476.0,698.0,35.0,A,23,8917,0.0
55.0,199,가동,729.0,122,121,105.0,107.0,325.0,50.0,203.0,184.0,216.0,257.0,470.0,687.0,32.0,A,23,8722,0.0
72.0,13,가동,729.0,123,135,105.0,107.0,325.0,49.0,147.0,158.0,174.0,167.0,344.0,663.0,31.0,A,23,8722,0.0
80.0,205,가동,709.0,118,122,110.0,112.0,333.0,50.0,162.0,160.0,161.0,141.0,474.0,697.0,36.0,A,23,8412,0.0
66.0,192,가동,723.0,122,128,105.0,107.0,331.0,54.0,200.0,139.0,159.0,212.0,520.0,680.0,29.0,A,23,8917,0.0
-1.0,295,가동,709.0,116,119,140.0,143.0,333.0,50.0,164.0,190.0,163.0,146.0,480.0,704.0,35.0,A,23,8412,0.0
36.0,15,가동,709.0,116,119,110.0,112.0,333.0,52.0,155.0,127.0,160.0,126.0,471.0,697.0,32.0,A,23,8412,0.0
55.0,58,가동,709.0,116,124,115.0,117.0,325.0,46.0,161.0,151.0,245.0,196.0,496.0,694.0,25.0,A,23,8600,0.0
-1.0,24,가동,710.0,122,199,110.0,112.0,331.0,55.0,96.0,134.0,193.0,126.0,461.0,704.0,30.0,A,23,8917,0.0
-1.0,135,가동,729.0,116,119,110.0,112.0,330.0,53.0,240.0,196.0,212.0,212.0,567.0,712.0,32.0,A,23,8573,0.0
-1.0,52,가동,732.0,121,121,100.0,102.0,331.0,55.0,197.0,154.0,212.0,198.0,506.0,706.0,34.0,A,23,8412,0.0
-1.0,221,가동,709.0,210,116,110.0,112.0,331.0,55.0,121.0,151.0,203.0,69.0,471.0,715.0,34.0,A,23,8917,0.0
-1.0,211,가동,713.0,119,120,110.0,112.0,331.0,53.0,102.0,158.0,215.0,141.0,509.0,704.0,34.0,A,23,8917,0.0
78.0,311,가동,722.0,119,122,110.0,112.0,329.0,49.0,200.0,184.0,267.0,180.0,437.0,704.0,32.0,A,23,8917,0.0
71.0,10,가동,728.0,119,121,105.0,107.0,325.0,44.0,191.0,163.0,198.0,220.0,457.0,693.0,29.0,A,23,8722,0.0
80.0,85,가동,698.0,120,123,110.0,112.0,333.0,44.0,105.0,84.0,92.0,134.0,486.0,690.0,29.0,A,23,8412,0.0
-1.0,97,가동,731.0,118,119,110.0,114.0,321.0,51.0,221.0,158.0,134.0,223.0,184.0,712.0,33.0,A,6,8412,0.0
-1.0,65,가동,721.0,209,118,110.0,112.0,331.0,54.0,103.0,156.0,225.0,137.0,474.0,709.0,34.0,A,23,8917,0.0
-1.0,147,가동,730.0,121,119,110.0,115.0,332.0,53.0,223.0,147.0,133.0,216.0,374.0,729.0,34.0,A,6,8412,0.0
48.0,77,가동,728.0,123,131,105.0,115.0,325.0,42.0,193.0,172.0,295.0,287.0,441.0,688.0,33.0,A,23,8722,0.0
-1.0,29,가동,730.0,118,119,110.0,113.0,330.0,51.0,233.0,143.0,196.0,304.0,145.0,706.0,31.0,A,23,8412,0.0
104.0,122,가동,712.0,119,120,104.0,108.0,325.0,46.0,206.0,183.0,218.0,254.0,558.0,688.0,34.0,A,23,8722,0.0
-1.0,53,가동,709.0,126,125,110.0,116.0,330.0,52.0,223.0,173.0,148.0,198.0,473.0,713.0,31.0,A,23,8573,0.0
-1.0,188,가동,711.0,118,119,110.0,112.0,331.0,54.0,102.0,181.0,250.0,149.0,480.0,714.0,33.0,A,23,8917,0.0
-1.0,229,가동,733.0,117,119,110.0,112.0,331.0,55.0,224.0,160.0,135.0,221.0,221.0,727.0,34.0,A,6,8412,0.0
54.0,143,가동,718.0,118,119,110.0,112.0,330.0,49.0,178.0,127.0,182.0,270.0,461.0,704.0,38.0,A,23,8722,0.0
-1.0,257,가동,730.0,120,120,110.0,112.0,314.0,53.0,207.0,130.0,105.0,189.0,395.0,730.0,33.0,A,6,8412,0.0
-1.0,207,가동,690.0,117,129,110.0,112.0,330.0,53.0,103.0,178.0,246.0,146.0,477.0,703.0,33.0,A,23,8917,0.0
23.0,123,가동,732.0,119,82,109.0,112.0,330.0,49.0,266.0,169.0,265.0,171.0,504.0,707.0,28.0,A,23,8917,0.0
-1.0,245,가동,709.0,124,129,140.0,144.0,333.0,51.0,157.0,189.0,167.0,146.0,476.0,709.0,34.0,A,23,8412,0.0
93.0,283,가동,706.0,119,122,110.0,112.0,329.0,46.0,180.0,182.0,253.0,177.0,416.0,702.0,31.0,A,23,8917,0.0
85.0,42,가동,709.0,116,118,110.0,112.0,330.0,46.0,176.0,176.0,254.0,177.0,432.0,705.0,29.0,A,23,8917,0.0
-1.0,207,가동,731.0,121,123,110.0,111.0,329.0,53.0,202.0,159.0,122.0,200.0,373.0,729.0,34.0,A,6,8412,0.0
-1.0,106,가동,731.0,119,161,110.0,112.0,331.0,52.0,204.0,191.0,219.0,200.0,467.0,704.0,30.0,A,23,8573,0.0
-1.0,286,가동,711.0,120,122,110.0,112.0,330.0,54.0,103.0,180.0,226.0,147.0,479.0,714.0,34.0,A,23,8917,0.0
-1.0,42,가동,707.6027529582226,119,122,140.0,144.0,333.0,51.0,183.0,142.0,164.0,244.0,519.0,682.0,34.0,A,23,8412,0.0
86.0,295,가동,703.0,124,121,110.0,112.0,330.0,44.0,172.0,132.0,297.0,184.0,475.0,704.0,37.0,A,23,8722,0.0
101.0,148,가동,703.0,119,121,110.0,112.0,329.0,47.0,192.0,189.0,268.0,183.0,574.0,700.0,30.0,A,23,8917,0.0
-1.0,163,가동,731.0,120,119,100.0,102.0,329.0,48.0,253.0,154.0,209.0,190.0,480.0,709.0,33.0,A,3,8917,0.0
68.0,71,가동,729.0,122,124,105.0,109.0,325.0,49.0,119.0,179.0,200.0,197.0,312.0,659.0,32.0,A,23,8722,0.0
-1.0,121,가동,731.0,121,124,110.0,112.0,331.0,51.0,232.0,201.0,212.0,212.0,536.0,713.0,28.0,A,23,8573,0.0
-1.0,157,가동,730.0,122,122,110.0,112.0,332.0,56.0,235.0,208.0,235.0,217.0,481.0,701.0,32.0,A,23,8573,0.0
64.0,172,가동,717.0,117,119,110.0,112.0,330.0,52.0,180.0,125.0,275.0,202.0,489.0,700.0,38.0,A,23,8722,0.0
35.0,137,가동,731.0,119,121,110.0,113.0,330.0,49.0,183.0,120.0,255.0,310.0,502.0,704.0,38.0,A,23,8722,0.0
-1.0,223,가동,713.0,127,128,110.0,112.0,331.0,51.0,221.0,189.0,151.0,208.0,478.0,711.0,33.0,A,23,8573,0.0
43.0,166,가동,719.0,121,123,110.0,111.0,331.0,47.0,176.0,125.0,303.0,188.0,471.0,706.0,38.0,A,23,8722,0.0
-1.0,224,가동,707.6027529582226,124,127,140.0,144.0,333.0,53.0,173.0,138.0,166.0,149.0,507.0,722.0,36.0,A,23,8412,0.0
73.0,92,가동,719.0,117,119,110.0,112.0,329.0,45.0,203.0,184.0,273.0,182.0,446.0,702.0,32.0,A,23,8917,0.0
78.0,312,가동,723.0,119,122,110.0,111.0,329.0,43.0,201.0,184.0,266.0,181.0,437.0,705.0,32.0,A,23,8917,0.0
48.0,298,가동,732.0,118,121,110.0,114.0,329.0,54.0,200.0,183.0,189.0,297.0,362.0,695.0,31.0,A,23,8917,0.0
-1.0,202,가동,732.0,122,123,110.0,112.0,331.0,54.0,237.0,198.0,214.0,211.0,578.0,713.0,32.0,A,23,8573,0.0
-1.0,149,가동,731.0,119,120,110.0,112.0,321.0,55.0,221.0,151.0,132.0,223.0,182.0,712.0,32.0,A,6,8412,0.0
85.0,124,가동,731.0,120,122,105.0,107.0,324.0,50.0,203.0,169.0,216.0,250.0,456.0,656.0,32.0,A,23,8722,0.0
-1.0,75,가동,729.0,119,120,110.0,112.0,331.0,56.0,227.0,195.0,223.0,204.0,476.0,711.0,31.0,A,23,8573,0.0
76.0,283,가동,730.0,131,132,105.0,107.0,324.0,51.0,200.0,173.0,211.0,251.0,547.0,689.0,34.0,A,23,8722,0.0
-1.0,136,가동,731.0,127,123,110.0,112.0,320.0,56.0,213.0,129.0,129.0,207.0,422.0,687.0,33.0,A,6,8412,0.0
-1.0,264,가동,711.0,118,119,110.0,112.0,321.0,56.0,213.0,200.0,179.0,263.0,479.0,716.0,32.0,A,3,8917,0.0
-1.0,310,가동,729.0,119,119,110.0,111.0,312.0,51.0,215.0,161.0,133.0,217.0,384.0,720.0,33.0,A,6,8412,0.0
81.0,268,가동,728.0,121,122,100.0,101.0,331.0,40.0,178.0,119.0,184.0,269.0,509.0,705.0,32.0,A,23,8722,0.0
-1.0,229,가동,714.0,114,116,110.0,112.0,333.0,51.0,103.0,161.0,216.0,142.0,463.0,698.0,33.0,A,23,8917,0.0
-1.0,274,가동,709.0,119,121,110.0,112.0,331.0,56.0,102.0,165.0,228.0,145.0,490.0,706.0,32.0,A,23,8917,0.0
51.0,175,가동,731.0,123,125,105.0,108.0,324.0,47.0,114.0,170.0,196.0,191.0,311.0,654.0,34.0,A,23,8722,0.0
-1.0,105,가동,732.0,121,123,105.0,121.0,335.0,56.0,230.0,188.0,210.0,208.0,299.0,714.0,31.0,A,23,8573,0.0
-1.0,169,가동,729.0,116,120,110.0,112.0,330.0,56.0,234.0,201.0,236.0,214.0,477.0,707.0,31.0,A,23,8573,0.0
-1.0,206,가동,732.0,174,122,110.0,112.0,313.0,53.0,186.0,159.0,120.0,189.0,359.0,703.0,34.0,A,6,8412,0.0
-1.0,32,가동,732.0,119,121,100.0,103.0,332.0,49.0,141.0,127.0,205.0,176.0,489.0,693.0,29.0,A,3,8412,0.0
-1.0,180,가동,713.0,124,125,110.0,113.0,331.0,51.0,234.0,198.0,166.0,221.0,476.0,707.0,33.0,A,23,8573,0.0
34.0,14,가동,710.0,118,121,110.0,112.0,333.0,45.0,156.0,171.0,127.0,127.0,493.0,692.0,33.0,A,23,8412,0.0
62.0,213,가동,731.0,121,122,100.0,101.0,331.0,42.0,178.0,120.0,184.0,274.0,509.0,703.0,33.0,A,23,8722,0.0
-1.0,68,가동,734.0,142,219,110.0,113.0,330.0,50.0,162.0,158.0,107.0,164.0,456.0,706.0,32.0,A,23,8573,0.0
-1.0,45,가동,729.0,113,114,110.0,112.0,330.0,47.0,229.0,154.0,131.0,227.0,176.0,702.0,35.0,A,6,8412,0.0
57.0,262,가동,731.0,123,124,100.0,101.0,331.0,43.0,233.0,176.0,254.0,163.0,507.0,704.0,33.0,A,23,8722,0.0
64.0,231,가동,731.0,114,119,105.0,107.0,325.0,50.0,212.0,182.0,225.0,251.0,368.0,656.0,33.0,A,23,8722,0.0
-1.0,186,가동,733.0,132,139,100.0,222.0,324.0,30.0,254.0,163.0,203.0,197.0,560.0,720.0,34.0,A,23,8412,1.0
52.0,13,가동,719.0,118,119,110.0,112.0,332.0,45.0,161.0,124.0,281.0,165.0,466.0,706.0,32.0,A,23,8722,0.0
36.0,177,가동,731.0,119,122,110.0,112.0,328.0,50.0,203.0,185.0,271.0,183.0,433.0,703.0,32.0,A,23,8917,0.0
-1.0,13,가동,732.0,124,125,110.0,114.0,331.0,51.0,232.0,191.0,94.0,204.0,489.0,708.0,30.0,A,23,8573,0.0
-1.0,188,가동,728.0,121,124,110.0,112.0,326.0,55.0,233.0,207.0,237.0,214.0,474.0,722.0,32.0,A,23,8573,0.0
35.0,323,가동,727.0,116,118,110.0,112.0,329.0,50.0,188.0,184.0,264.0,185.0,436.0,696.0,33.0,A,23,8917,0.0
58.0,242,가동,730.0,121,122,100.0,102.0,331.0,45.0,174.0,122.0,178.0,264.0,504.0,704.0,30.0,A,23,8722,0.0
92.0,173,가동,694.0,118,121,110.0,112.0,333.0,42.0,153.0,174.0,127.0,138.0,494.0,716.0,29.0,A,23,8412,0.0
101.0,242,가동,701.0,115,117,110.0,112.0,329.0,48.0,182.0,181.0,260.0,180.0,432.0,704.0,31.0,A,23,8917,0.0
-1.0,105,가동,729.0,117,119,110.0,112.0,332.0,54.0,210.0,167.0,129.0,256.0,158.0,706.0,34.0,A,23,8412,0.0
-1.0,120,가동,731.0,123,125,110.0,111.0,314.0,56.0,210.0,149.0,125.0,201.0,408.0,720.0,34.0,A,6,8412,0.0
24.0,158,가동,711.0,123,126,110.0,112.0,325.0,50.0,145.0,156.0,176.0,180.0,501.0,690.0,33.0,A,23,8600,0.0
-1.0,271,가동,714.0,117,118,110.0,112.0,332.0,51.0,102.0,186.0,257.0,150.0,483.0,700.0,32.0,A,23,8917,0.0
63.0,11,가동,716.0,120,121,110.0,112.0,330.0,46.0,161.0,120.0,157.0,238.0,438.0,705.0,32.0,A,23,8722,0.0
-1.0,200,가동,709.0,116,120,110.0,112.0,333.0,47.0,163.0,126.0,162.0,146.0,473.0,707.0,38.0,A,23,8412,0.0
66.0,14,가동,728.0,132,123,110.0,112.0,329.0,50.0,103.0,170.0,175.0,276.0,345.0,698.0,27.0,A,23,8917,0.0
-1.0,75,가동,712.0,115,116,110.0,112.0,335.0,57.0,102.0,181.0,257.0,146.0,483.0,686.0,33.0,A,23,8917,0.0
39.0,241,가동,730.0,120,122,110.0,112.0,330.0,51.0,180.0,131.0,183.0,273.0,470.0,697.0,39.0,A,23,8722,0.0
-1.0,177,가동,731.0,144,117,110.0,112.0,332.0,51.0,209.0,120.0,124.0,197.0,179.0,703.0,32.0,A,6,8412,0.0
38.0,161,가동,731.0,122,122,100.0,102.0,331.0,48.0,229.0,173.0,246.0,158.0,495.0,705.0,33.0,A,23,8722,0.0
-1.0,69,가동,715.0,100,122,110.0,108.0,308.0,49.0,279.0,128.0,213.0,177.0,488.0,707.1352811466372,28.0,A,25,8412,0.0
-1.0,32,가동,732.0,122,120,110.0,116.0,322.0,55.0,220.0,121.0,123.0,206.0,366.0,724.0,33.0,A,6,8412,0.0
-1.0,20,가동,714.0,163,126,110.0,112.0,160.0,48.0,207.0,146.0,79.0,172.0,567.0,712.0,31.0,A,23,8573,1.0
-1.0,77,가동,709.0,116,116,110.0,112.0,333.0,49.0,103.0,169.0,236.0,143.0,470.0,689.0,31.0,A,23,8917,0.0
-1.0,195,가동,733.0,121,121,110.0,112.0,320.0,53.0,222.0,163.0,137.0,221.0,196.0,729.0,33.0,A,6,8412,0.0
-1.0,194,가동,729.0,121,121,110.0,111.0,318.0,50.0,215.0,158.0,131.0,210.0,411.0,728.0,34.0,A,6,8412,0.0
-1.0,1,가동,731.0,128,124,74.0,102.0,142.0,53.0,77.0,143.0,42.0,123.0,447.0,705.0,27.0,D,23,8412,1.0
88.0,250,가동,708.0,119,121,110.0,112.0,330.0,45.0,174.0,117.0,176.0,264.0,469.0,696.0,37.0,A,23,8722,0.0
-1.0,239,가동,730.0,114,116,110.0,112.0,325.0,53.0,229.0,163.0,134.0,223.0,172.0,724.0,34.0,A,6,8412,0.0
36.0,17,가동,730.0,116,118,110.0,112.0,329.0,50.0,143.0,153.0,224.0,153.0,416.0,708.0,20.0,A,23,8917,0.0
-1.0,65,가동,729.0,140,120,110.0,112.0,314.0,55.0,207.0,154.0,124.0,202.0,390.0,698.0,33.0,A,6,8412,0.0
-1.0,50,가동,732.0,123,124,110.0,112.0,331.0,55.0,234.0,199.0,216.0,208.0,523.0,710.0,32.0,A,23,8573,0.0
40.0,41,가동,729.0,123,125,105.0,106.0,324.0,50.0,117.0,181.0,198.0,197.0,315.0,654.0,33.0,A,23,8722,0.0
-1.0,90,가동,733.0,120,121,110.0,112.0,330.0,56.0,233.0,206.0,236.0,213.0,477.0,706.0,32.0,A,23,8573,0.0
-1.0,180,가동,713.0,118,122,110.0,112.0,330.0,56.0,113.0,176.0,224.0,148.0,480.0,709.0,32.0,A,23,8917,0.0
101.0,174,가동,706.0,118,121,110.0,112.0,330.0,37.0,182.0,177.0,179.0,276.0,346.0,695.0,31.0,A,23,8917,0.0
-1.0,197,가동,707.6027529582226,118,121,140.0,144.0,333.0,52.0,170.0,145.0,173.0,165.0,512.0,702.0,33.0,A,23,8412,0.0
59.0,1,가동,729.0,118,120,98.0,109.0,144.0,48.0,113.0,64.0,65.0,86.0,371.0,682.0,25.0,D,23,8722,1.0
-1.0,3,가동,709.0,115,107,0.0,5.0,170.0,55.0,83.0,46.0,82.0,67.0,470.0,696.0,31.0,A,23,8412,1.0
72.0,247,가동,730.0,113,131,105.0,107.0,325.0,48.0,209.0,182.0,222.0,249.0,413.0,656.0,32.0,A,23,8722,0.0
-1.0,74,가동,712.0,118,118,110.0,112.0,331.0,53.0,103.0,179.0,248.0,149.0,484.0,701.0,34.0,A,23,8917,0.0
-1.0,12,가동,729.0,117,118,110.0,111.0,315.0,56.0,208.0,139.0,108.0,195.0,374.0,724.0,29.0,A,6,8412,0.0
-1.0,140,가동,729.0,118,117,110.0,112.0,321.0,55.0,223.0,120.0,127.0,208.0,199.0,720.0,32.0,A,6,8412,0.0
-1.0,219,가동,731.0,117,117,110.0,112.0,321.0,54.0,227.0,119.0,129.0,210.0,203.0,722.0,32.0,A,6,8412,0.0
69.0,285,가동,732.0,119,121,110.0,112.0,330.0,50.0,187.0,183.0,255.0,181.0,452.0,698.0,30.0,A,23,8917,0.0
91.0,139,가동,709.0,117,120,115.0,117.0,324.0,49.0,297.0,177.0,262.0,214.0,501.0,686.0,33.0,A,23,8600,0.0
-1.0,197,가동,712.0,117,118,110.0,112.0,330.0,55.0,102.0,183.0,257.0,151.0,480.0,710.0,34.0,A,23,8917,0.0
-1.0,30,가동,709.0,118,121,140.0,144.0,333.0,51.0,194.0,143.0,163.0,242.0,515.0,706.0,34.0,A,23,8412,0.0
98.0,38,가동,717.0,126,124,110.0,112.0,330.0,51.0,173.0,165.0,176.0,284.0,337.0,703.0,29.0,A,23,8917,0.0
-1.0,180,가동,731.0,118,118,110.0,112.0,323.0,48.0,221.0,160.0,132.0,223.0,182.0,716.0,33.0,A,6,8412,0.0
89.0,49,가동,709.0,116,118,110.0,112.0,329.0,46.0,176.0,177.0,256.0,175.0,430.0,703.0,30.0,A,23,8917,0.0
82.0,285,가동,729.0,125,122,105.0,107.0,324.0,47.0,201.0,179.0,220.0,254.0,496.0,689.0,34.0,A,23,8722,0.0
-1.0,21,가동,714.0,118,118,110.0,112.0,330.0,53.0,103.0,159.0,231.0,139.0,474.0,694.0,28.0,A,23,8917,0.0
