id,date,time,molten_volume,count,working,molten_temp,facility_operation_cycleTime,production_cycletime,low_section_speed,high_section_speed,cast_pressure,biscuit_thickness,upper_mold_temp1,upper_mold_temp2,lower_mold_temp1,lower_mold_temp2,sleeve_temperature,physical_strength,Coolant_temperature,tryshot_signal,EMS_operation_time,mold_code,passorfail
89494,2019-03-26,03:59:05,61,233,가동,729,122,122,110,112,330,47,182,154,233,218,365,692,31,A,23,8413,0
89495,2019-03-26,04:01:13,60,234,가동,729,121,122,110,112,330,50,181,154,233,215,366,697,31,A,23,8413,0
89496,2019-03-26,04:03:10,59,235,가동,729,122,122,110,112,329,48,181,153,233,216,366,700,31,A,23,8413,0
89497,2019-03-26,04:05:12,58,236,가동,731,122,122,110,112,330,51,181,154,233,218,365,694,31,A,23,8413,0
89498,2019-03-26,04:07:15,57,237,가동,731,121,122,110,112,330,46,181,154,233,219,366,699,31,A,23,8413,0
89499,2019-03-26,04:09:15,56,238,가동,732,121,122,110,113,330,49,181,154,234,220,367,695,31,A,23,8413,0
89500,2019-03-26,04:11:17,55,239,가동,732,121,122,110,112,330,48,181,154,232,217,367,698,31,A,23,8413,0
89501,2019-03-26,04:13:30,54,240,가동,732,121,133,110,112,330,50,177,150,229,213,363,700,31,A,23,8413,0
89502,2019-03-26,04:15:32,54,241,가동,732,132,122,110,112,330,50,179,152,230,215,367,700,31,A,23,8413,0
89503,2019-03-26,04:17:34,53,242,가동,731,121,122,110,113,330,51,180,152,231,217,370,696,31,A,23,8413,0
89504,2019-03-26,04:19:37,52,243,가동,731,122,123,110,113,329,48,179,153,232,217,369,699,31,A,23,8413,0
89505,2019-03-26,04:21:39,51,244,가동,731,122,122,110,113,330,49,180,153,232,214,369,697,31,A,23,8413,0
89506,2019-03-26,04:23:42,50,245,가동,731,122,122,110,113,330,49,180,153,232,217,368,698,31,A,23,8413,0
89507,2019-03-26,04:25:44,50,246,가동,728,122,122,110,113,330,52,180,153,232,217,368,697,31,A,23,8413,0
89508,2019-03-26,04:27:05,-1,220,가동,730,134,119,110,112,153,49,103,171,121,70,212,722,34,D,0,8917,1
89509,2019-03-26,04:27:46,48,247,가동,726,122,122,110,113,330,47,180,153,232,218,368,699,31,A,23,8413,0
89510,2019-03-26,04:29:02,-1,221,가동,730,134,117,110,112,169,56,141,171,136,127,249,710,34,D,0,8917,1
89511,2019-03-26,04:29:48,48,248,가동,725,121,244,110,112,329,47,180,153,233,218,367,699,31,A,23,8413,0
89512,2019-03-26,04:31:01,-1,222,가동,731,134,79,110,112,169,56,164,171,146,160,255,700,34,D,0,8917,1
89513,2019-03-26,04:31:50,47,249,가동,726,122,122,110,112,330,49,180,153,231,216,367,698,31,A,23,8413,0
89514,2019-03-26,04:32:58,-1,223,가동,732,134,117,110,112,170,56,175,171,153,176,264,713,34,D,0,8917,1
89515,2019-03-26,04:33:52,46,250,가동,726,121,122,110,113,330,49,181,153,232,216,367,699,31,A,23,8413,0
89516,2019-03-26,04:34:57,-1,224,가동,732,115,119,110,112,332,55,181,171,157,184,263,708,34,D,0,8917,1
89517,2019-03-26,04:35:54,45,251,가동,726,121,122,110,112,330,46,181,153,232,217,367,700,31,A,23,8413,0
89518,2019-03-26,04:36:56,-1,225,가동,732,117,118,110,112,332,56,186,172,164,197,271,714,34,A,0,8917,0
89519,2019-03-26,04:37:56,44,252,가동,726,121,122,110,112,330,47,180,153,232,217,367,696,31,A,23,8413,0
89520,2019-03-26,04:38:54,-1,226,가동,732,119,117,110,112,332,54,189,172,168,204,274,727,34,A,0,8917,0
89521,2019-03-26,04:39:58,44,253,가동,726,122,122,110,113,330,48,180,154,232,218,368,698,31,A,23,8413,0
89522,2019-03-26,04:40:53,-1,227,가동,732,117,119,110,112,332,56,191,173,171,211,281,720,34,A,0,8917,0
89523,2019-03-26,04:42:00,43,254,가동,727,122,122,110,112,330,49,181,153,233,218,368,698,31,A,23,8413,0
89524,2019-03-26,04:42:51,-1,228,가동,732,119,117,110,112,332,56,193,174,173,214,282,719,34,A,0,8917,0
89525,2019-03-26,04:44:02,42,255,가동,727,122,122,110,112,330,46,181,154,233,218,367,699,31,A,23,8413,0
89526,2019-03-26,04:44:50,-1,229,가동,732,117,118,110,112,333,56,193,174,174,213,292,713,34,A,0,8917,0
89527,2019-03-26,04:46:04,41,256,가동,728,122,122,110,112,330,53,181,153,233,217,369,698,31,A,23,8413,0
89528,2019-03-26,04:46:48,-1,230,가동,732,118,118,110,112,332,56,194,175,175,215,282,710,34,A,0,8917,0
89529,2019-03-26,04:48:07,39,257,가동,728,122,122,110,112,330,48,181,153,233,215,369,699,31,A,23,8413,0
89530,2019-03-26,04:48:47,-1,231,가동,731,117,118,110,112,332,56,195,176,176,219,284,711,34,A,0,8917,0
89531,2019-03-26,04:50:09,39,258,가동,729,122,122,110,113,330,51,181,153,233,216,369,700,31,A,23,8413,0
89532,2019-03-26,04:50:45,-1,232,가동,731,118,117,110,112,332,56,195,176,177,222,278,699,34,A,0,8917,0
89533,2019-03-26,04:52:12,38,259,가동,729,123,123,110,113,330,52,180,153,232,216,367,699,31,A,23,8413,0
89534,2019-03-26,04:52:44,-1,233,가동,730,117,118,110,112,332,55,195,176,178,226,284,710,34,A,0,8917,0
89535,2019-03-26,04:54:15,37,260,가동,729,122,122,110,112,330,51,180,154,233,217,366,700,31,A,23,8413,0
89536,2019-03-26,04:54:42,-1,234,가동,729,118,118,110,112,332,56,196,177,179,225,284,720,34,A,0,8917,0
89537,2019-03-26,04:56:19,83,261,가동,730,122,123,110,112,331,54,181,154,233,217,366,699,31,A,23,8413,0
89538,2019-03-26,04:56:41,-1,235,가동,728,117,119,110,112,332,56,195,177,179,225,279,703,34,A,0,8917,0
89539,2019-03-26,04:58:28,93,262,가동,724,128,129,110,112,330,39,178,152,231,215,363,693,31,A,23,8413,0
89540,2019-03-26,04:58:41,-1,236,가동,728,119,120,110,112,332,56,195,177,179,226,280,713,34,A,0,8917,0
89541,2019-03-26,05:00:29,94,263,가동,717,123,122,110,113,330,43,180,153,232,216,363,699,31,A,23,8413,0
89542,2019-03-26,05:00:41,-1,237,가동,729,120,119,110,112,332,56,196,178,179,225,282,714,34,A,0,8917,0
89543,2019-03-26,05:02:31,93,264,가동,713,121,121,110,112,330,44,180,153,232,212,364,699,31,A,23,8413,0
89544,2019-03-26,05:02:40,-1,238,가동,729,120,120,110,112,332,55,196,178,180,232,278,711,34,A,0,8917,0
89545,2019-03-26,05:04:33,93,265,가동,712,122,122,110,112,330,46,180,153,232,214,364,698,31,A,23,8413,0
89546,2019-03-26,05:04:42,-1,239,가동,730,117,121,110,112,332,56,195,178,180,218,273,736,34,A,0,8917,0
89547,2019-03-26,05:06:35,92,266,가동,712,121,122,110,112,330,45,180,153,232,216,366,698,31,A,23,8413,0
89548,2019-03-26,05:06:42,-1,240,가동,730,121,120,110,112,332,56,196,178,180,227,278,694,34,A,0,8917,0
89549,2019-03-26,05:08:37,91,267,가동,711,121,122,110,113,330,42,180,152,231,216,366,697,31,A,23,8413,0
89550,2019-03-26,05:08:44,-1,241,가동,731,120,121,110,112,332,50,196,178,180,221,277,726,34,A,0,8917,0
89551,2019-03-26,05:10:39,91,268,가동,711,121,122,110,113,330,43,180,153,231,214,365,699,31,A,23,8413,0
89552,2019-03-26,05:10:43,-1,242,가동,731,121,119,110,112,332,53,196,179,180,219,288,731,34,A,0,8917,0
89553,2019-03-26,05:12:41,90,269,가동,711,121,122,110,113,330,44,180,152,231,213,366,700,31,A,23,8413,0
89554,2019-03-26,05:12:42,-1,243,가동,731,119,119,110,112,332,55,196,179,180,224,289,715,35,A,0,8917,0
89555,2019-03-26,05:14:43,-1,244,가동,731,118,121,110,112,332,56,196,179,181,226,287,719,34,A,0,8917,0
89556,2019-03-26,05:14:43,89,270,가동,711,122,122,110,112,330,47,179,153,231,215,365,693,31,A,23,8413,0
89557,2019-03-26,05:16:44,88,271,가동,713,121,122,110,113,330,45,180,153,231,216,365,698,31,A,23,8413,0
89558,2019-03-26,05:16:45,-1,245,가동,731,120,122,110,112,332,52,196,179,181,223,294,726,34,A,0,8917,0
89559,2019-03-26,05:18:46,-1,246,가동,731,121,121,110,112,332,52,195,179,181,225,286,715,34,A,0,8917,0
89560,2019-03-26,05:18:46,88,272,가동,714,121,122,110,113,330,43,180,152,231,216,364,700,31,A,23,8413,0
89561,2019-03-26,05:20:48,85,273,가동,714,122,122,110,113,330,44,180,153,228,214,364,697,31,A,23,8413,0
89562,2019-03-26,05:20:54,-1,247,가동,729,120,129,110,112,332,52,192,180,179,220,277,715,34,A,0,8917,0
89563,2019-03-26,05:22:51,85,274,가동,714,121,122,110,112,330,42,180,153,228,212,365,698,31,A,23,8413,0
89564,2019-03-26,05:22:54,-1,248,가동,729,129,120,110,112,332,52,193,180,180,229,281,706,34,A,0,8917,0
89565,2019-03-26,05:24:52,85,275,가동,716,122,122,110,112,330,43,180,153,230,215,365,698,31,A,23,8413,0
89566,2019-03-26,05:24:55,-1,249,가동,728,120,120,110,112,332,52,195,180,181,230,285,716,34,A,0,8917,0
89567,2019-03-26,05:26:53,85,276,가동,718,121,122,110,113,330,44,180,153,231,217,366,699,31,A,23,8413,0
89568,2019-03-26,05:28:20,-1,250,가동,732,120,205,110,111,333,49,161,180,165,194,243,725,34,A,0,8917,0
89569,2019-03-26,05:28:55,83,277,가동,719,121,122,110,112,330,41,181,153,231,218,364,700,31,A,23,8413,0
89570,2019-03-26,05:30:16,-1,251,가동,731,205,116,110,112,332,52,177,180,172,211,283,729,34,A,0,8917,0
89571,2019-03-26,05:30:57,83,278,가동,720,121,122,110,113,330,45,181,153,231,217,366,698,31,A,23,8413,0
89572,2019-03-26,05:32:12,-1,252,가동,731,116,116,110,112,332,53,188,180,177,223,273,709,34,A,0,8917,0
89573,2019-03-26,05:32:59,81,279,가동,721,121,122,110,112,330,42,181,153,231,217,366,698,31,A,23,8413,0
89574,2019-03-26,05:34:10,-1,253,가동,732,115,118,110,112,332,51,193,180,179,225,275,715,34,A,0,8917,0
89575,2019-03-26,05:35:01,82,280,가동,722,121,122,110,112,330,41,181,154,232,215,365,699,31,A,23,8413,0
89576,2019-03-26,05:36:09,-1,254,가동,732,118,119,110,112,332,53,195,180,180,225,276,718,34,A,0,8917,0
89577,2019-03-26,05:37:04,81,281,가동,723,121,122,110,112,330,48,181,154,232,217,365,700,31,A,23,8413,0
89578,2019-03-26,05:38:07,-1,255,가동,732,118,118,110,112,332,53,196,180,181,222,285,721,34,A,0,8917,0
89579,2019-03-26,05:39:06,79,282,가동,724,121,122,110,113,330,43,181,154,232,217,366,698,31,A,23,8413,0
89580,2019-03-26,05:40:06,-1,256,가동,731,117,118,110,112,332,53,196,180,182,224,291,721,34,A,0,8917,0
89581,2019-03-26,05:41:07,79,283,가동,725,121,122,110,112,330,44,181,153,232,215,366,697,31,A,23,8413,0
89582,2019-03-26,05:42:04,-1,257,가동,730,118,118,110,112,332,53,196,180,182,224,285,694,34,A,0,8917,0
89583,2019-03-26,05:43:09,77,284,가동,726,121,122,110,112,329,42,181,154,232,216,365,697,31,A,23,8413,0
89584,2019-03-26,05:44:03,-1,258,가동,730,118,120,110,112,332,53,196,180,182,225,286,712,34,A,0,8917,0
89585,2019-03-26,05:45:12,77,285,가동,727,121,122,110,113,330,47,180,154,232,216,365,697,31,A,23,8413,0
89586,2019-03-26,05:46:03,-1,259,가동,730,119,119,110,112,332,52,196,181,182,227,293,721,34,A,0,8917,0
89587,2019-03-26,05:47:12,76,286,가동,727,121,122,110,112,330,46,181,154,232,216,366,697,31,A,23,8413,0
89588,2019-03-26,05:48:01,-1,260,가동,731,118,118,110,112,332,51,197,181,183,229,288,708,34,A,0,8917,0
89589,2019-03-26,05:50:00,-1,261,가동,732,118,119,110,112,332,51,196,181,183,226,291,701,34,A,0,8917,0
89590,2019-03-26,05:51:59,-1,262,가동,733,119,118,110,112,332,53,197,181,183,229,291,704,34,A,0,8917,0
89591,2019-03-26,05:53:57,-1,263,가동,733,118,119,110,112,332,52,197,181,183,231,290,715,34,A,0,8917,0
89592,2019-03-26,05:55:57,-1,264,가동,733,118,119,110,112,332,50,197,181,184,230,296,715,34,A,0,8917,0
89593,2019-03-26,05:57:57,-1,265,가동,732,119,119,110,112,332,51,197,181,183,229,291,729,34,A,0,8917,0
89594,2019-03-26,05:59:17,102,287,가동,723,121,122,110,113,330,39,95,99,147,90,236,698,31,D,23,8413,1
89595,2019-03-26,05:59:59,-1,266,가동,732,119,120,110,112,332,51,197,181,183,228,295,707,34,A,0,8917,0
89596,2019-03-26,06:01:21,103,288,가동,721,206,120,110,112,331,40,120,121,178,136,301,700,31,D,23,8413,1
89597,2019-03-26,06:01:56,-1,267,가동,732,119,119,110,112,333,53,196,182,183,227,294,700,34,A,0,8917,0
89598,2019-03-26,06:03:17,102,289,가동,720,120,120,110,112,330,40,138,132,196,166,327,695,31,A,23,8413,0
89599,2019-03-26,06:03:56,-1,268,가동,731,119,119,110,112,332,56,196,182,183,226,295,706,34,A,0,8917,0
89600,2019-03-26,06:05:20,101,290,가동,720,121,122,110,112,330,40,149,138,206,184,340,700,31,A,23,8413,0
89601,2019-03-26,06:05:55,-1,269,가동,731,118,119,110,112,332,51,197,182,183,226,296,711,34,A,0,8917,0
89602,2019-03-26,06:07:22,101,291,가동,721,122,122,110,112,330,42,157,141,213,192,347,694,31,A,23,8413,0
89603,2019-03-26,06:07:53,-1,270,가동,731,119,118,110,112,332,53,197,182,184,230,280,703,34,A,0,8917,0
89604,2019-03-26,06:09:23,100,292,가동,722,121,122,110,112,330,45,162,144,217,198,351,701,31,A,23,8413,0
89605,2019-03-26,06:09:51,-1,271,가동,730,118,118,110,112,333,54,198,182,184,228,287,701,34,A,0,8917,0
89606,2019-03-26,06:11:34,99,293,가동,722,121,130,110,113,330,41,163,143,216,197,350,701,32,A,23,8413,0
89607,2019-03-26,06:11:52,-1,272,가동,729,117,120,110,112,332,49,197,182,184,226,284,710,34,A,0,8917,0
89608,2019-03-26,06:13:36,98,294,가동,723,129,122,110,112,330,43,167,146,220,204,354,696,31,A,23,8413,0
89609,2019-03-26,06:13:51,-1,273,가동,728,120,119,110,112,332,51,197,182,184,224,287,706,34,A,0,8917,0
89610,2019-03-26,06:15:38,97,295,가동,724,122,122,110,113,330,43,169,147,222,207,358,700,31,A,23,8413,0
89611,2019-03-26,06:15:50,-1,274,가동,728,118,119,110,112,333,53,197,182,184,226,284,705,34,A,0,8917,0
89612,2019-03-26,06:17:40,96,296,가동,726,121,122,110,113,330,44,171,148,223,209,361,696,31,A,23,8413,0
89613,2019-03-26,06:17:50,-1,275,가동,730,119,119,110,112,332,54,197,182,184,228,280,694,34,A,0,8917,0
89614,2019-03-26,06:19:44,96,297,가동,727,122,122,110,113,330,42,172,149,224,210,361,698,32,A,23,8413,0
89615,2019-03-26,06:19:48,-1,276,가동,731,119,119,110,112,332,54,197,182,184,230,279,729,34,A,0,8917,0
89616,2019-03-26,06:21:45,95,298,가동,727,122,122,110,113,330,46,173,149,225,212,362,700,31,A,23,8413,0
89617,2019-03-26,06:21:48,-1,277,가동,732,118,120,110,112,332,54,197,182,184,226,282,711,34,A,0,8917,0
89618,2019-03-26,06:23:48,94,299,가동,728,122,122,110,113,330,40,174,150,226,214,364,700,31,A,23,8413,0
89619,2019-03-26,06:23:50,-1,278,가동,733,119,121,110,112,332,54,197,182,184,222,284,706,34,A,0,8917,0
89620,2019-03-26,06:25:49,-1,279,가동,733,120,120,110,112,332,53,196,182,184,226,280,702,34,A,0,8917,0
89621,2019-03-26,06:25:49,94,300,가동,728,121,122,110,113,330,45,175,151,228,216,365,700,31,A,23,8413,0
89622,2019-03-26,06:27:48,-1,280,가동,733,119,120,110,112,332,51,196,183,183,222,285,718,34,A,0,8917,0
89623,2019-03-26,06:27:51,93,301,가동,729,122,122,110,113,330,46,175,151,228,216,367,701,32,A,23,8413,0
89624,2019-03-26,06:29:48,-1,281,가동,732,119,120,110,112,332,54,196,183,184,225,282,703,34,A,0,8917,0
89625,2019-03-26,06:29:54,91,302,가동,729,122,122,110,113,330,40,176,151,228,215,367,700,31,A,23,8413,0
89626,2019-03-26,06:31:49,-1,282,가동,731,120,120,110,112,332,53,196,183,183,223,287,720,34,A,0,8917,0
89627,2019-03-26,06:31:56,91,303,가동,729,122,122,110,113,330,43,176,151,229,216,368,700,32,A,23,8413,0
89628,2019-03-26,06:33:49,-1,283,가동,731,120,120,110,112,332,52,196,183,183,228,283,701,34,A,0,8917,0
89629,2019-03-26,06:33:57,90,304,가동,731,121,122,110,112,330,42,177,151,229,217,367,695,31,A,23,8413,0
89630,2019-03-26,06:35:48,-1,284,가동,730,119,120,110,112,332,52,197,183,184,228,289,703,34,A,0,8917,0
89631,2019-03-26,06:36:00,89,305,가동,731,122,122,110,112,330,42,177,152,229,217,370,699,31,A,23,8413,0
89632,2019-03-26,06:37:49,-1,285,가동,729,119,120,110,112,332,51,196,183,184,227,295,703,34,A,0,8917,0
89633,2019-03-26,06:38:08,88,306,가동,731,121,128,110,113,330,45,174,149,227,214,366,699,31,A,23,8413,0
89634,2019-03-26,06:39:49,-1,286,가동,729,120,120,110,112,333,48,196,183,184,223,285,707,34,A,0,8917,0
89635,2019-03-26,06:40:10,88,307,가동,731,128,122,110,112,330,43,176,151,228,214,367,700,32,A,23,8413,0
89636,2019-03-26,06:41:49,-1,287,가동,728,120,120,110,112,332,47,196,183,184,223,285,714,34,A,0,8917,0
89637,2019-03-26,06:42:12,87,308,가동,731,121,122,110,112,330,42,178,152,229,214,367,699,32,A,23,8413,0
89638,2019-03-26,06:43:50,-1,288,가동,729,120,121,110,112,332,51,195,183,184,226,283,698,34,A,0,8917,0
89639,2019-03-26,06:44:14,87,309,가동,732,121,122,110,112,330,43,178,152,229,213,367,698,31,A,23,8413,0
89640,2019-03-26,06:45:51,-1,289,가동,731,121,121,110,112,332,50,195,183,183,225,275,717,34,A,0,8917,0
89641,2019-03-26,06:46:23,86,310,가동,731,121,122,110,112,330,42,178,152,230,214,367,697,31,A,23,8413,0
89642,2019-03-26,06:48:18,85,311,가동,731,122,122,110,113,330,46,178,152,230,216,368,694,31,A,23,8413,0
89643,2019-03-26,06:49:14,-1,290,가동,725,120,203,110,112,333,48,162,183,168,192,229,706,34,A,0,8917,0
89644,2019-03-26,06:50:22,83,312,가동,731,121,124,110,111,330,45,178,152,230,217,366,699,32,A,23,8413,0
89645,2019-03-26,06:51:10,-1,291,가동,725,202,116,110,112,332,50,178,183,175,211,256,706,34,A,0,8917,0
89646,2019-03-26,06:52:24,82,313,가동,731,124,122,110,112,330,43,179,152,231,217,367,699,31,A,23,8413,0
89647,2019-03-26,06:53:11,-1,292,가동,726,116,118,110,112,332,49,188,183,179,214,273,698,34,A,0,8917,0
89648,2019-03-26,06:54:33,82,314,가동,731,121,128,110,113,330,40,176,150,228,215,363,699,32,A,23,8413,0
89649,2019-03-26,06:55:09,-1,293,가동,727,117,119,110,112,332,50,192,183,180,216,284,697,34,A,0,8917,0
89650,2019-03-26,06:57:03,81,315,가동,730,128,122,110,112,330,40,177,151,230,216,366,699,31,A,23,8413,0
89651,2019-03-26,06:57:09,-1,294,가동,727,119,119,110,112,332,52,194,183,181,219,285,701,34,A,0,8917,0
89652,2019-03-26,06:58:37,81,316,가동,729,121,122,110,113,330,43,178,152,230,215,367,697,31,A,23,8413,0
89653,2019-03-26,06:59:04,-1,295,가동,728,118,119,110,112,332,52,195,183,182,225,275,705,34,A,0,8917,0
89654,2019-03-26,07:00:38,80,317,가동,729,121,122,110,113,330,42,178,152,230,216,368,693,31,A,23,8413,0
89655,2019-03-26,08:01:26,-1,1,가동,732,118,119,109,112,154,47,80,163,99,42,103,704,26,D,0,8917,1
89656,2019-03-26,08:03:21,-1,2,가동,732,118,116,109,112,154,49,128,163,119,107,198,714,26,D,0,8917,1
89657,2019-03-26,08:05:20,-1,3,가동,732,118,118,109,112,153,50,154,162,132,140,234,700,26,D,0,8917,1
89658,2019-03-26,08:07:19,-1,4,가동,732,118,119,110,112,153,49,165,163,139,160,257,715,27,D,0,8917,1
89659,2019-03-26,08:09:17,-1,5,가동,731,118,119,110,112,153,53,170,163,145,172,275,708,27,D,0,8917,1
89660,2019-03-26,08:11:16,-1,6,가동,731,118,117,110,112,153,50,174,164,149,184,279,712,28,D,0,8917,1
89661,2019-03-26,08:13:13,-1,7,가동,730,115,118,110,112,332,53,177,164,152,190,280,712,28,A,0,8917,0
89662,2019-03-26,08:15:11,-1,8,가동,730,118,119,110,112,332,53,182,165,158,199,281,728,29,A,0,8917,0
89663,2019-03-26,08:17:10,-1,9,가동,729,118,118,110,112,332,52,185,166,162,207,280,733,29,A,0,8917,0
89664,2019-03-26,08:19:09,-1,10,가동,729,117,119,110,112,332,52,187,166,165,210,278,707,30,A,0,8917,0
89665,2019-03-26,08:21:06,-1,11,가동,728,118,117,110,112,332,56,189,167,168,216,282,711,30,A,0,8917,0
89666,2019-03-26,08:23:14,-1,12,가동,728,117,128,110,112,331,55,186,168,168,215,273,703,30,A,0,8917,0
89667,2019-03-26,08:25:20,-1,13,가동,729,128,126,110,112,332,52,186,168,168,216,270,704,31,A,0,8917,0
89668,2019-03-26,08:27:20,-1,14,가동,730,125,120,110,112,332,56,188,169,171,221,284,705,31,A,0,8917,0
89669,2019-03-26,08:29:19,-1,15,가동,730,119,118,110,112,333,54,191,170,173,223,286,721,31,A,0,8917,0
89670,2019-03-26,08:31:16,-1,16,가동,731,117,118,110,112,332,52,192,170,174,224,292,731,31,A,0,8917,0
89671,2019-03-26,08:33:15,-1,17,가동,731,118,118,110,112,332,55,193,171,175,225,293,721,32,A,0,8917,0
89672,2019-03-26,08:35:14,-1,18,가동,731,118,119,110,112,332,55,193,171,176,226,294,708,32,A,0,8917,0
89673,2019-03-26,08:37:13,-1,19,가동,731,119,119,110,112,332,54,194,171,176,227,290,723,32,A,0,8917,0
89674,2019-03-26,08:39:12,-1,20,가동,731,118,119,110,112,331,55,194,172,177,227,286,705,32,A,0,8917,0
89675,2019-03-26,08:41:11,-1,21,가동,731,119,119,110,112,331,55,194,172,178,227,292,705,33,A,0,8917,0
89676,2019-03-26,08:43:14,-1,22,가동,730,118,119,110,112,331,54,194,172,178,228,291,699,33,A,0,8917,0
89677,2019-03-26,08:45:10,-1,23,가동,730,118,120,110,112,331,53,195,173,179,229,291,706,33,A,0,8917,0
89678,2019-03-26,08:47:09,-1,24,가동,729,119,120,110,112,333,51,195,173,179,229,291,713,33,A,0,8917,0
89679,2019-03-26,08:49:09,-1,25,가동,728,119,119,110,112,333,53,195,173,179,229,299,706,33,A,0,8917,0
89680,2019-03-26,08:51:13,-1,26,가동,728,119,119,110,112,332,55,195,174,180,229,291,700,33,A,0,8917,0
89681,2019-03-26,08:53:08,-1,27,가동,729,119,120,110,112,332,50,195,174,180,229,287,705,33,A,0,8917,0
89682,2019-03-26,08:55:07,-1,28,가동,729,119,119,110,112,332,52,195,174,180,229,291,713,33,A,0,8917,0
89683,2019-03-26,08:57:09,-1,29,가동,730,118,119,110,112,332,54,196,174,181,231,288,702,33,A,0,8917,0
89684,2019-03-26,09:01:25,-1,30,가동,730,118,119,110,111,332,51,143,175,158,175,258,705,33,D,0,8917,1
89685,2019-03-26,09:04:55,-1,31,가동,732,163,211,110,112,342,47,142,174,154,170,245,698,33,A,0,8917,0
89686,2019-03-26,09:06:50,-1,32,가동,732,210,115,110,112,332,51,166,174,164,197,278,697,33,A,0,8917,0
89687,2019-03-26,09:08:51,-1,33,가동,731,115,118,110,112,332,54,182,174,171,210,288,705,33,A,0,8917,0
89688,2019-03-26,09:10:47,-1,34,가동,731,118,117,110,112,332,53,189,174,175,216,287,705,33,A,0,8917,0
89689,2019-03-26,09:12:58,-1,35,가동,731,117,132,110,112,332,56,187,174,174,213,281,700,33,A,0,8917,0
89690,2019-03-26,09:14:56,-1,36,가동,731,131,118,110,112,332,51,190,175,177,221,298,704,33,A,0,8917,0
89691,2019-03-26,09:16:56,-1,37,가동,730,117,120,110,111,332,56,192,175,178,222,286,722,33,A,0,8917,0
89692,2019-03-26,09:18:54,-1,38,가동,730,119,118,110,111,332,52,194,175,179,226,290,704,33,A,0,8917,0
89693,2019-03-26,09:20:54,-1,39,가동,728,117,120,110,112,332,54,194,175,179,226,291,701,33,A,0,8917,0
89694,2019-03-26,09:22:53,-1,40,가동,729,119,118,110,112,332,54,194,176,180,227,294,720,33,A,0,8917,0
89695,2019-03-26,09:24:53,-1,41,가동,731,118,119,110,112,332,52,194,176,181,229,294,699,33,A,0,8917,0
89696,2019-03-26,09:26:51,-1,42,가동,732,119,119,110,112,332,54,195,176,182,230,300,699,33,A,0,8917,0
89697,2019-03-26,09:28:51,-1,43,가동,732,118,120,110,112,332,56,195,177,182,229,297,695,33,A,0,8917,0
89698,2019-03-26,09:30:52,-1,44,가동,733,121,120,110,112,332,55,195,177,182,231,285,726,33,A,0,8917,0
89699,2019-03-26,09:32:51,-1,45,가동,733,118,119,110,112,332,55,196,177,183,233,286,704,33,A,0,8917,0
89700,2019-03-26,09:34:51,-1,46,가동,733,119,121,110,112,332,55,196,177,183,232,282,719,33,A,0,8917,0
89701,2019-03-26,09:36:50,-1,47,가동,733,120,118,110,112,332,54,196,178,183,235,283,716,33,A,0,8917,0
89702,2019-03-26,09:38:50,-1,48,가동,731,118,120,110,112,332,55,196,178,183,236,283,700,33,A,0,8917,0
89703,2019-03-26,09:40:50,-1,49,가동,730,119,120,110,112,332,52,196,178,183,236,286,700,33,A,0,8917,0
89704,2019-03-26,09:42:49,-1,50,가동,729,119,119,110,112,332,54,197,178,184,237,291,697,33,A,0,8917,0
89705,2019-03-26,09:44:50,-1,51,가동,730,118,121,110,112,332,55,196,178,183,233,296,696,33,A,0,8917,0
89706,2019-03-26,09:46:51,-1,52,가동,731,121,121,110,112,332,53,195,179,183,234,286,702,33,A,0,8917,0
89707,2019-03-26,09:48:51,-1,53,가동,731,120,119,110,112,332,55,196,179,184,235,288,699,33,A,0,8917,0
89708,2019-03-26,09:50:52,-1,54,가동,732,119,121,110,112,332,53,196,179,183,233,287,694,33,A,0,8917,0
89709,2019-03-26,09:52:52,-1,55,가동,732,120,120,110,112,332,52,195,179,183,235,286,704,33,A,0,8917,0
89710,2019-03-26,09:54:52,-1,56,가동,732,120,121,110,112,332,54,196,179,184,235,279,692,33,A,0,8917,0
89711,2019-03-26,09:56:58,-1,57,가동,732,120,120,110,112,332,55,196,179,184,235,278,718,33,A,0,8917,0
89712,2019-03-26,09:58:51,-1,58,가동,731,119,119,110,112,332,56,197,180,184,233,287,693,33,A,0,8917,0
89713,2019-03-26,10:00:52,-1,59,가동,731,118,121,110,112,332,54,196,180,182,229,291,701,33,A,0,8917,0
89714,2019-03-26,10:02:51,-1,60,가동,729,120,119,110,112,332,56,196,180,179,226,281,702,33,A,0,8917,0
89715,2019-03-26,10:04:51,-1,61,가동,728,119,119,110,112,333,56,197,180,178,220,285,701,33,A,0,8917,0
89716,2019-03-26,10:06:54,-1,62,가동,728,119,121,110,112,332,54,196,180,176,220,289,709,33,A,0,8917,0
89717,2019-03-26,10:08:53,-1,63,가동,729,121,120,110,112,332,54,196,180,176,218,292,723,33,A,0,8917,0
89718,2019-03-26,10:10:54,-1,64,가동,731,120,121,110,112,332,55,195,180,176,219,280,704,33,A,0,8917,0
89719,2019-03-26,10:12:54,-1,65,가동,732,120,119,110,112,332,54,196,180,175,220,290,699,33,A,0,8917,0
89720,2019-03-26,10:14:54,-1,66,가동,733,119,119,110,112,333,54,196,180,176,221,293,698,33,A,0,8917,0
89721,2019-03-26,10:16:54,-1,67,가동,733,118,119,110,112,333,52,196,180,176,222,291,699,33,A,0,8917,0
